id	model_id	date_created	target_result	sample_id_deprecating	source_id	source_origin	llm_prompt_tokens	llm_completion_tokens	llm_finish_reason
234	gpt4_en_nan01_poj	20231005	Tī su-lí-ūi ê siá-bûn gí-giân lāi kóng, Hokkien sī kah tān-tio̍h hoán-chōng ê. "Siá" chiah sī "kóng-bûn hē-thóng" a̍h-sī "im-ji̍p kì-hōe hē-thóng". "Bûn-ha̍k" chiah sī "bûn-ha̍k gí" a̍h-sī "bān-gí". Hokkien ê "im-ji̍p kì-hōe hē-thóng" kap "bûn-ha̍k gí" ē-tàng kàu-sim-sī liáng-ê hoán-chōng to̍h-lī ê hē-thóng. Chit-ê nn̄g-hē-thóng ê chèng-ha̍t hō͘-sī chō͘-hoán ê gí-giân hiān-siōng. Hokkien ê siá-bûn ē-tàng chè-khí kòe:	91	91	wiki	165	273	stop
235	gpt4_en_nan01_poj	20231005	Kok-chiong Hokkien ê tē-lí	92	92	wiki	68	13	stop
236	gpt4_en_nan01_poj	20231005	Hokkien ê jī-sû chú-í tō lâi-tī kóng-bûn jī-kîn kap kóng-bûn Hokkien. Chit-má, Hokkien ê jī-sû iū chèng-chóng kóng-bûn Hokkien ê tè-sek, chí-lâi kā "ka-cháu" (chhoē), "ka-cho̍ah" (chhòe), "ka-lēng" (dong), "tō͘-kâu" (thâu), "tō͘-ún" (thâu), "káu-hiā" (kiâ), "ka-lún-sún" (tō), "phah-kha-chhiùⁿ" (phah), "tio̍h-ka-cha̍k" (phah-phìn) ê ìm-siáⁿ.	93	93	wiki	216	216	stop
237	gpt4_en_nan01_poj	20231005	Chia̍h-sò͘-jī	94	94	wiki	62	12	stop
238	gpt4_en_nan01_poj	20231005	Tang tèng-hū, Chôan-chiu tō lâi chòe tī "Tong-pang chè-kāng", sī Chôan-chiu kòe-kī Tōa-hái Sû-tô͘ kòe-kī Tiong-lâm ê chhut-pō͘. Chiaⁿ-chūi, Hok-kiàn-ōe thiaⁿ-tio̍h chē-jīp tùi Tiong-lâm, Ín-tō͘-lô, Tang-ná chū-lí ê chē-jīp ê sû. Chū-chá, gôa-tōa ê bûn-hòa chhòe-lâi chē-jīp ê soaⁿ-kāi, chiah chèng-hōe tī Hok-kiàn-ōe lāi, sī Hok-kiàn-ōe ê jī-sû ê it-pō͘. Piàn-lí bāng "sat-bûn", "pa-sat", "chi-ku-la̍t", "chu-lu̍t", "phia̍t-á", "tōng-kak", "si̍p-pán-á", "ba̍k-thâu", "àu-sài", "te̍k-sî", "pa-sū", "má-tih", "gō͘-kha-kī", "ka-po̍k / ka-pò͘-mî", "ko-pi" hit-ê sû.	95	95	wiki	277	354	stop
239	gpt4_en_nan01_poj	20231005	Tâi-oân Hok-kiàn ū chē jīn-á-ji̍t ê gōa-kok gí-giân ùi-ji̍p, tōa-pō͘ ê sī lái-tō͘ Ji̍t-pún ê, chí-lâi ê ū "o͘-tó͘-bái", "khí-mo͘-chih", "chu-ná-mih", "tò-sàng", "sa-sí-mih". Chū-chí-páng, ū chi̍t-ē ê sû sī tùi Hui-li̍p-pin gí-giân kap kî-thaⁿ gōa-kok gí-giân chhiaⁿ-lâi ê.	96	96	wiki	146	182	stop
240	gpt4_en_nan01_poj	20231005	Im-giū hē-thóng	97	97	wiki	63	9	stop
241	gpt4_en_nan01_poj	20231005	Sūi-bīn ê gú-gián ū chit-khoán kòe-siong ê hē-thóng. Tān-sī, m̄-koh gú-gián ê kòe-siong hē-thóng tō sī hó-kòe phû-hām kap bô-hoat-chái. Ū chi̍t-koán gú-gián ê kòe-siong hē-thóng sī chèng-khó lâng lī-lí, piàn-lí, Hok-kiàn-ōe.	98	98	wiki	106	140	stop
242	gpt4_en_nan01_poj	20231005	Sè-kài chū-tōng ê chhù-kho͘ ū chèng-chèng kî-thaⁿ ê ìn-iāⁿ tī "im-ūn hē-thóng" chiah-ê. Ū lâng khuàⁿ-chāi im-ūn hē-thóng tùi bîn-gú-gí kàu-ke perspective, mā ū lâng ū kî-thaⁿ ê kàn-kòe.	99	99	wiki	95	118	stop
243	gpt4_en_nan01_poj	20231005	Tāi-uân lāi, ū chi̍t-ē bûn-gú-ha̍k jia̍t-chái chiàⁿ-iū Pe̍h-ōe-jī (POJ) sī chi̍t-khoán tio̍h lógik ê Hok-kiàn im-lō͘ kì-thé.	100	100	wiki	105	86	stop
244	gpt4_en_nan01_poj	20231005	Sú-iōng Pe̍h-ōe-jī hē-thóng chhòe-ji̍p im-giân	101	101	wiki	76	32	stop
245	gpt4_en_nan01_poj	20231005	Tùi gí-giân kàn-lâi, Pe̍h-ōe-jī ê hē-thóng chò bián-lêng, iáu ài iōng kah kì-taⁿ ê hē-thóng. Chia-ê, Pe̍h-ōe-jī ê hē-thóng chèng-chèng hoán-sèng bûn-im, só͘-í iû-chhut sî Pe̍h-ōe-jī ē thang chhut-bīn jī ê chèng-chèng bûn-im. Pe̍h-ōe-jī ê im-hō ê hē-thóng tō sio-sim Lô-má-jī ê im-hō ê hē-thóng.	102	102	wiki	154	183	stop
246	gpt4_en_nan01_poj	20231005	Tâi-oân Hok-kiàn im-gí	103	103	wiki	68	12	stop
247	gpt4_en_nan01_poj	20231005	Tâi-uân Hok-kiàn ê im-bûn hē-thóng ē-tàng kā tē-it kòe tōa 64 ê im-siann (Yun Un-gian, Tiuⁿ Ha̍k-khiam, 1999), chiah ē-tàng kā i kip tōa bat kòe. Ū lâng sú-iōng "Sòa-im Sòa-ūn" hē-thóng, ū lâng sú-iōng Kana, mā ū lâng sú-iōng Hangeul, tān-sī siūⁿ tōa phō͘-kòe ê hē-thóng sī Lô-má-jī hē-thóng. Tān-sī, chiah-chāi bô kāng-iok ê hē-thóng. Siūⁿ piān-liāu mā siūⁿ tōa phō͘-kòe ê sī Tai-lo, Pe̍h-ōe-jī (Kàu-hōe Lô-má-jī), TLPA kā Tongyong Pinyin.	104	104	wiki	184	271	stop
248	gpt4_en_nan01_poj	20231005	Bí-kî	105	105	wiki	61	4	stop
249	gpt4_en_nan01_poj	20231005	Kā Pe̍h-ōe-jī kòe khah chiok-sek ê siōng-sè.	106	106	wiki	85	27	stop
250	gpt4_en_nan01_poj	20231005	TLPA (Tâi-uân Im-bûn Hō͘-im, mā chiam-chōe "Tâi-lô")	107	107	wiki	79	33	stop
251	gpt4_en_nan01_poj	20231005	Zài 1991 nî 8 goe̍h 17 ji̍t, gāu-sū Ang Ui-jin, Tiuⁿ Jū-hong, Táng Tiong-su khì-thâu ho̍k Tâi-oân-ōe Khoàⁿ-hōe. Bē-chhut-jīn, tī Pe̍h-ōe-jī ê im-giân hē-thóng lāi-khì, Tâi-oân-ōe Khoàⁿ-hōe thóng-guān chi̍t-ê sin Tâi-oân Im-giân Jī, mā-chiam sī "Tâi-oân Im-giân Jī".	108	108	wiki	140	171	stop
252	gpt4_en_nan01_poj	20231005	Chòe TLPA ê lī-iûⁿ sī:	109	109	wiki	68	15	stop
253	gpt4_en_nan01_poj	20231005	(1) Tâi-oân-ōe ê im-giō sī tē-khó-khó, sī kóng-bô͘ kap o̍h-ha̍k Tâi-oân-ōe tio̍h sú-iōng ê.	110	110	wiki	82	66	stop
254	gpt4_en_nan01_poj	20231005	(2) Pe̍h-ōe-jī kò͘-chhī thiaⁿ-im kap hō͘-jī ê hoà-hāp bô chèng-thé.	111	111	wiki	81	47	stop
255	gpt4_en_nan01_poj	20231005	TLPA kap POJ ê chí-khí chē-chng sī:	112	112	wiki	71	18	stop
256	gpt4_en_nan01_poj	20231005	TLPA, tī tōa-khì sî-chūn kán-tan, tī Tâi-oân Hok-kiàn ū chhiau-chhōe ê ìng-hiòng, tè-siā TLPA kap POJ ê jī-im chhiau-chhōe, su-iū tōa-pōe ê thia̍k-ti̍t.	113	113	wiki	106	94	stop
257	gpt4_en_nan01_poj	20231005	Sio-sèng ê im-giok	114	114	wiki	63	10	stop
258	gpt4_en_nan01_poj	20231005	Fujian ê Hokkien ê im-gí siá-hōe	115	115	wiki	71	16	stop
259	gpt4_en_nan01_poj	20231005	Hokkien ê Fujian, in ê kóng-im chiah-chiah kah Hokkien Romanized script ê jī-hūn tio̍h-sìn, iā-sī chèng-hó lâng iōng Pe̍h-ōe-jī kā i kòe. Chit ê hiàn-siōng khì lâng chòe iông-sin lâi thong-lia̍t Hokkien Romanized script. Mā, tī Fujian hiān-chāi, jī-sī ū lâng iōng Hokkien Romanized script, tān-sī ū chióng-ūe lâng beh o̍h-hiá i.	116	116	wiki	140	169	stop
260	gpt4_en_nan01_poj	20231005	Sio̍ng-tōng Hok-kiàn Lô-má-jī Hē-thóng, mā sī sīng-hiàn-hōe lâi-kóng ê "Im-gī Jī-hōe": Tiong-kok ê E̍k-bûn Ông-tōng-gí Giân-gíu̍k Tiong-sin, tī 1982 nî chhut-pò "Sio̍ng-tōng-gí Hok-kiàn Uē-hiàn Jī-tián". Chit ê jī-tián sú-iōng ê sī jī-hōe kì-thuân-chit-khoán ê lô-má-jī, só·-í i tō sī tōa-lóng kì-tok sī "Sio̍ng-tōng Hok-kiàn Lô-má-jī Hē-thóng". Chit-khoán jī-hōe chú-iok sī tī Tiong-kok ê gí-giân-ha̍k hāng-khong ê hāng-hóe sú-iōng ê chham-khó.	117	117	wiki	154	271	stop
261	gpt4_en_nan01_poj	20231005	Tamen, tī lâi kong tī tiong-kok lūi-tē ê Hok-kiàn ê im-giân, hā-kau tī siā-hāk-jîn siong tōa-pō͘ ê im-giân hē-thóng sī Kok-ka Im-giân.	118	118	wiki	91	76	stop
262	gpt4_en_nan01_poj	20231005	Bûn-hòa kap siá-chit	119	119	wiki	64	11	stop
263	gpt4_en_nan01_poj	20231005	Chèng-kī Hok-kiàn bûn-ha̍k	120	120	wiki	65	17	stop
264	gpt4_en_nan01_poj	20231005	Chū-tī-chú Hàn-jī sî-ha̍k chhut-chhut-chhùi tī Kòng-hū-bûn ê bó-gí, a̍h-sī Pú-tō͘-bûn ê piàn-tō͘ Hàn-jī; chiah lóng-chhòng Tn̂g, Sòng triâu ê hō͘-hāu, chìn-chiūn khah phah-ji̍p. Kàu Bîng, Chhèng triâu, tī siong-kok ēng-kai thang-si̍t ê bó-gí sî-ha̍k khi̍h-siōng, chū-tī-chú Hō͘-kiàn sî-ha̍k, Hō͘-kiàn Ìm-bûn, chhut-chhut-chhùi tī Chôan-chiu, Tiô-chiu ê khu-ē. Tamen, chí-sèⁿ kóng, chit ê bô kán-sī góaⁿ-taⁿ lâi chia̍h ê Hō͘-kiàn sî-ha̍k.	121	121	wiki	190	288	stop
265	gpt4_en_nan01_poj	20231005	Chóe-chái lōa-khì ê Hok-kiàn siá-chit kì-lo̍k, ē-tàng tī kua, sio-sè, kap gī-hiàn chū-chhut lâi, i tō lâi-tōng Chôan-chiu kap Chiang-chiu ê khu-ūn.	122	122	wiki	92	83	stop
266	gpt4_en_nan01_poj	20231005	Jī-chap sè-kí ê Hok-kiàn bûn-hòa kāng-tōng	123	123	wiki	69	25	stop
267	gpt4_en_nan01_poj	20231005	Tī 20 sè-kí chèng-hūn, yīn lóng Jī-pún ê tī Tâi-oân ê tōng-chè, jī-chhiáⁿ sī-chūn-hòa ê chhut-liáu, Hok-kiàn-ōe ê sū-ji̍p iōng-siōng tio̍h hām-hō͘. Tām-sī, ū chi̍t kuán Tâi-oân chhin-bîn chheng-chú chhì-kang chit kòe chheng-hòe, chhì-ūi chhìng-líng Tâi-oân ê gí-gi̍t kap bûn-hòa. Chit kòe chheng-hòe khiok-chhut ū chi̍t pō͘ Tâi-oân lâng ê hō͘-kòe, sī iōng "tōa-tōa kî-tē, chōe hóe-hiáng ê Tâi-oân-ōe lái chhòng-sîng Tâi-oân bûn-hòa." Tām-sī, yīn Jī-pún tōng-chè khó-lêng ùi hō͘ tī-tû ê gí-gi̍t kap bûn-hòa hoat-tō͘, Tâi-oân chèng-thóng ê Koaⁿ-hōe, kap kî-thaⁿ ê gōa-kok bûn-gú gí-gi̍t, ū chhiam-chhiū tī-tû gí-gi̍t bûn-hòa ê hoat-tō͘. Tī chit kî-kan, tī tī-tû bûn-hòa ê chù-chāi kòng-hiàn lâng-bîn, pō͘-hō͘ ū Liân Un-kheng, Liân Ngá-tông, N̂g Se̍k-hui, kap Keh Chhiu-seng.	124	124	wiki	225	496	stop
268	gpt4_en_nan01_poj	20231005	1970 nî-tāi Bân-lâm Bûn-ha̍k Ûn-tōng	125	125	wiki	68	25	stop
269	gpt4_en_nan01_poj	20231005	Tī Kuo-Min Tang thò-hō͘ chhut-lí kūi-hōe ê sî, Tâi-oân ê bûn-ha̍k kâng-lōe tō thò-hō͘ chhùi-kàu Tâi-oân bûn-ha̍k, jî-chhiáⁿ chok-chiá kap hāk-siáⁿ lōe-lōe thàu-kiāⁿ "Tâi-oân Bûn-ha̍k Ûn-tōng". Sòaⁿ-kāi chù-chí ê chính-thâu jîn-bûn pō͘-hōe bāng-ūe Lim Gim Hian, Lim Chong Guan, Ng Keng Lian, Lim Yong Bin, Ang Ui Jin, Tan Liong Uei, Tan Beng Jiat, Topas Tam, Goh Siow Leng, Lee Kin Hoat, tē-lí sī.	126	126	wiki	164	231	stop
270	gpt4_en_nan01_poj	20231005	Hokkien ê siá-chhut hē-thóng	127	127	wiki	66	15	stop
271	gpt4_en_nan01_poj	20231005	Hokkien sī Tiong-hoâ gí ê chi̍t kî, i ê siá-jī hē-thóng chhut-sì tio̍h hiàn-tāi Tiong-bûn Im-gí Kì-hōe tio̍h tōa tùi-tê. Siá ê sī bé-bōe Hokkien, iā sī lâng kiàn-chí ê "Hokkien Bûn-ha̍k". Tāi-uân lâng tio̍h kià i sī "Tâi-oân Bûn-ha̍k".	128	128	wiki	122	148	stop
272	gpt4_en_nan01_poj	20231005	Chia̍h-jī tôa Hok-kiàn bûn-ha̍k? Chūn-chāi, chit ê su̍t-bō͘ bô kín-tēng, tī chò-kīn lâng ê tó-chú kah chò-kīn lâng ê tōa-hūe ū kām-chāi. Tī Tâi-oân, chit ê kōng-būn ê su̍t-bō͘ sī chi̍t-khoán khah phû-khang ê būn-tê. Tī Tâi-oân, ū chi̍t-kúi kî-thaⁿ ê su̍t-bō͘ iōng tī Hok-kiàn:	129	129	wiki	109	180	stop
273	gpt4_en_nan01_poj	20231005	Chhiaⁿ chú-iûn Tiong-bûn jī, kiò-chhut sī "chòa Tiong-bûn"	130	130	wiki	72	37	stop
274	gpt4_en_nan01_poj	20231005	Sú-iōng kán-tan lô-má-jī, kì-tit kiò-chhiú sī "chòan lô-má"	131	131	wiki	73	36	stop
275	gpt4_en_nan01_poj	20231005	Sú-iōng Tiong-gí jī-thé kap Lô-má-jī jī-thé ê pō͘-liōng. Kòe tī chia-chāi ê sūi-bīn kap hō͘-kan, chit khó-lêng ū thang chòe-kī tī "pòaⁿ-Tiong-gí" a̍h-sī "pòaⁿ-Lô-má".	132	132	wiki	98	107	stop
276	gpt4_en_nan01_poj	20231005	Kî-thaⁿ ê jī-pia̍t, chhin-chhiūⁿ sī Chu Nom, Kana, kap Hangeul iá sī ū chòe iōng.	133	133	wiki	79	47	stop
277	gpt4_en_nan01_poj	20231005	Tamen, chiah-chāi, Tâi-oân Hok-kiàn ê siá-hōe hē-thóng bô chún-kok, ē-tàng kóng sī chhiong-chhiong-lōa-lōa, chhut-sì jîn-lâi lâng ê chhù-chōe siá-hōe ê hōe-hōe chhut-hiān hō͘ lâng kāng-khòo. Tamen, chòe-kī 1990 nî, ū chú-ī ê kóng-lóng, chú-yī iōng Lô-má-jī, tè-chiap sī Pe̍h-ōe-jī, chhut-sì chhut-hiān. Iōng Lô-má-jī siá-hōe chèng-koán Hàn-jī a-pá kî-thann ê siá-hōe sī bô ē-ū chiâⁿ ê phīⁿ-tō͘:	134	134	wiki	167	245	stop
278	gpt4_en_nan01_poj	20231005	Hokkien ê sī tōa-pō͘ kap sū-iōng ê kì-ji̍t sī Lô-má-jī kì-ji̍t;	135	135	wiki	76	44	stop
279	gpt4_en_nan01_poj	20231005	Romanized suat-bé sī chi̍t-khoán im-giân suat-bé, i ē-tàng chíng-khok hō͘ lâng kàu-tio̍h kap kì-thé kóng-bûn;	136	136	wiki	77	62	stop
280	gpt4_en_nan01_poj	20231005	Chit-ê hoē ū chēng-chōe jōa-ūi jîn-kháu ê le̍k-sú; tamen, hiān-chāi, "le̍k-sú chōng-sò" ê Hokkien Pe̍h-ōe-jī sī bô chūn-tōng ê, in-ūi Hokkien Pe̍h-ōe-jī ū chē-jī ê kái-piàn, m̄-sī lóng ū chū-lí-lâng thóng-chōe ê, chhiaⁿ-chhōe ū iûⁿ-ūi m̄-kāng-khòe ê mun-tī.	137	137	wiki	123	173	stop
281	gpt4_en_nan01_poj	20231005	Iōng chòe-kīn ê Lô-má-jī ē-tàng kàu-thet tiong-hôa-jī ê phò͘-būn.	138	138	wiki	72	42	stop
282	gpt4_en_nan01_poj	20231005	Uī liáng kòe chính-khí, ū lâng bē-kìm sú-iōng Tiong-bún jī. Tē-it kòe chính-khí sī sūi-ì: ū lâng chiah kám-kak Tiong-bún jī kāng-khó, bô tōa-ì sú-iōng. Tē-jī kòe chính-khí sī chhut-sì chèng-chúi. In lâng sī chiàⁿ-sīn, bô sú-iōng Tiong-bún jī, Tâi-oân ē-tàng chhut-sì Tiong-kok koh kèng-chèng ê bûn-hòa.	139	139	wiki	122	187	stop
283	gpt4_en_nan01_poj	20231005	Chóng-kòe, Tâi-oân Hok-kiàn bûn-ha̍k ê siá-hōe hē-thóng, tōa-pōe tè-chia̍h ê hōe-lōo pōe-hōe bāng-ūi:	140	140	wiki	79	69	stop
284	gpt4_en_nan01_poj	20231005	(1) Chhòe-hō͘ chun-chhiòn lô-má-jī ê ji̍t-bûn, a̍h-sī lô-má-jī kap tiong-gí-jī ê hûn-hō͘, chia̍p-chāi Tâi-oân Bûn-ha̍k Lô-chhiò, Tâi-oân Ji̍t-pò, tē-lí sòaⁿ.	141	141	wiki	93	109	stop
285	gpt4_en_nan01_poj	20231005	Kî-tēng, chō-chāi kā Hok-kiàn Wikipedia kap i kah-ê chi̍t-ê chi̍t-ê sū-kang lāi-kóng, tō sī chòe POJ (Pe̍h-ōe-jī) siá chòan-bûn.	142	142	wiki	92	76	stop
286	gpt4_en_nan01_poj	20231005	Tamen, sū-iōng chòe tōa lō͘-má-jī a-pò hūn lō͘-má-jī siá, ū chi̍t-ê chèng-chèng kāng-kho͘: i tio̍h khì Hokkien bûn-jī bô-ló͘ lâng bô hoat-tō͘, chia sī chhiaⁿ-chheng Hokkien bûn-ha̍k ê tōa pàng-hām.	143	143	wiki	110	130	stop
287	gpt4_en_nan01_poj	20231009	Hōan-gêng	1001	1	omniglot	60	6	stop
288	gpt4_en_nan01_poj	20231009	Lí-hó	1002	2	omniglot	60	4	stop
289	gpt4_en_nan01_poj	20231009	Lí chiá-pá--bō?	1003	3	omniglot	63	10	stop
290	gpt4_en_nan01_poj	20231009	Góa pá-bóe.	1004	4	omniglot	62	7	stop
291	gpt4_en_nan01_poj	20231009	Lí hó-bò?	1005	5	omniglot	63	7	stop
292	gpt4_en_nan01_poj	20231009	(Góa) hó, kám-siā, lín hó--bô?	1006	6	omniglot	69	20	stop
293	gpt4_en_nan01_poj	20231009	(Góa) bô pia̍h, kám-siā, lí hó-bò?	1007	7	omniglot	70	23	stop
294	gpt4_en_nan01_poj	20231009	O·e jī--ê sî boē kìnn--aí	1008	8	omniglot	63	17	stop
295	gpt4_en_nan01_poj	20231009	Phái-sè, lí ê miâ sī siáⁿ-mih?	1009	9	omniglot	68	19	stop
296	gpt4_en_nan01_poj	20231009	Lí ê miâ sī siáⁿ-mih?	1010	10	omniglot	64	14	stop
297	gpt4_en_nan01_poj	20231009	Góa ê miâ sī ...	1011	11	omniglot	63	8	stop
298	gpt4_en_nan01_poj	20231009	Lí kìn tó-ūi tó͘?	1012	12	omniglot	64	15	stop
299	gpt4_en_nan01_poj	20231009	Góa sī lái--tī ...	1013	13	omniglot	63	10	stop
300	gpt4_en_nan01_poj	20231009	Hō͘-kòa gūa kóng-lí	1014	14	omniglot	64	16	stop
301	gpt4_en_nan01_poj	20231009	Gó-khì	1015	15	omniglot	61	5	stop
302	gpt4_en_nan01_poj	20231009	Chiàu-hó	1016	16	omniglot	61	5	stop
303	gpt4_en_nan01_poj	20231009	Gū-ām	1017	17	omniglot	61	5	stop
304	gpt4_en_nan01_poj	20231009	Góa-á-cheng	1018	18	omniglot	61	6	stop
305	gpt4_en_nan01_poj	20231009	Zài-kiàn	1019	19	omniglot	61	5	stop
306	gpt4_en_nan01_poj	20231009	Kiā-hō͘-lók!	1020	20	omniglot	62	11	stop
307	gpt4_en_nan01_poj	20231009	Kan-pêi!	1021	21	omniglot	61	6	stop
308	gpt4_en_nan01_poj	20231009	Ū chō͘-hó ê ji̍t	1022	22	omniglot	63	14	stop
309	gpt4_en_nan01_poj	20231009	Chia bāng ū hó ji̍t	1023	23	omniglot	62	13	stop
310	gpt4_en_nan01_poj	20231009	Lō͘-lâng khì-lâi	1024	24	omniglot	61	13	stop
311	gpt4_en_nan01_poj	20231009	Lí hiáu--bô?	1025	25	omniglot	63	9	stop
312	gpt4_en_nan01_poj	20231009	Góa kám-siā	1026	26	omniglot	61	7	stop
313	gpt4_en_nan01_poj	20231009	Góa m̄-kám-kah	1027	27	omniglot	63	10	stop
314	gpt4_en_nan01_poj	20231009	Góa m̄ chai	1028	28	omniglot	63	6	stop
315	gpt4_en_nan01_poj	20231009	Chhiáⁿ kóng chè-kín chhúi	1029	29	omniglot	63	16	stop
316	gpt4_en_nan01_poj	20231009	Chhiáⁿ, lí tōa--ê jī-tīⁿ.	1030	30	omniglot	63	19	stop
317	gpt4_en_nan01_poj	20231009	Chhiáⁿ siá--lo̍h--ê.	1031	31	omniglot	63	15	stop
318	gpt4_en_nan01_poj	20231009	Lí ē thó͘ Tâi-oân-ōe bô?	1032	32	omniglot	67	19	stop
319	gpt4_en_nan01_poj	20231009	Siā, tsió-ūi	1033	33	omniglot	63	9	stop
320	gpt4_en_nan01_poj	20231009	Lí án-chóaⁿ ... tī Tâi-oân-ōe?	1034	34	omniglot	70	20	stop
321	gpt4_en_nan01_poj	20231009	Chit ê siánn-tī tōa sī tōa-kī?	1035	35	omniglot	64	19	stop
322	gpt4_en_nan01_poj	20231009	Pháiⁿ-sè	1036	36	omniglot	60	7	stop
323	gpt4_en_nan01_poj	20231009	Chhiáⁿ	1037	37	omniglot	60	5	stop
324	gpt4_en_nan01_poj	20231009	Kám-siā	1038	38	omniglot	61	5	stop
325	gpt4_en_nan01_poj	20231009	M̄-koh-khì	1039	39	omniglot	62	9	stop
326	gpt4_en_nan01_poj	20231009	Tī tó-uī tó-thâu?	1040	40	omniglot	64	12	stop
327	gpt4_en_nan01_poj	20231009	Chit ê kong-hiáⁿ ē bōe sè-kài.	1041	41	omniglot	65	20	stop
328	gpt4_en_nan01_poj	20231009	Chit-ê lú-chiáⁿ ē bōe sòa lóng-lóng.	1042	42	omniglot	65	26	stop
329	gpt4_en_nan01_poj	20231009	Lí ài kah góa lāi tńg-ia̍h bô?	1043	43	omniglot	67	22	stop
330	gpt4_en_nan01_poj	20231009	Góa bōe lí	1044	44	omniglot	62	6	stop
331	gpt4_en_nan01_poj	20231009	Góa ài lí	1045	45	omniglot	62	5	stop
332	gpt4_en_nan01_poj	20231009	Khoàⁿ lí chó͘-hó chīn-chái	1046	46	omniglot	62	19	stop
333	gpt4_en_nan01_poj	20231009	Khì chù!	1047	47	omniglot	62	5	stop
334	gpt4_en_nan01_poj	20231009	Chhùi-khì lím-góa!	1048	48	omniglot	63	12	stop
335	gpt4_en_nan01_poj	20231009	Kiu-chù!	1049	49	omniglot	61	5	stop
336	gpt4_en_nan01_poj	20231009	Hóe-khó!	1050	50	omniglot	61	7	stop
337	gpt4_en_nan01_poj	20231009	Thò!	1051	51	omniglot	61	3	stop
338	gpt4_en_nan01_poj	20231009	Kiò chū-tī-keng!	1052	52	omniglot	63	9	stop
339	gpt4_en_nan01_poj	20231009	Kho͘-si̍t Lê-pài-chiat	1053	53	omniglot	62	15	stop
340	gpt4_en_nan01_poj	20231009	Sin-nî khòai-lo̍k	1054	54	omniglot	62	10	stop
341	gpt4_en_nan01_poj	20231009	Sin-nî khòai-lo̍k	1055	55	omniglot	63	10	stop
342	gpt4_en_nan01_poj	20231009	Kho͘-sì Phái-sè-cheh	1056	56	omniglot	61	14	stop
343	gpt4_en_nan01_poj	20231009	Chú-khì-lo̍k-chhiù	1057	57	omniglot	61	12	stop
344	gpt4_en_nan01_poj	20231009	It-ti̍t gí-giân bô tāng kā-gí sī chèng-hó	1058	58	omniglot	64	27	stop
345	gpt4_en_nan01_poj	20231009	Góa ê pûn-thâu-chhia chōa-ūi hî.	1059	59	omniglot	67	21	stop
346	gpt4_en_nan3_poj	20231009	Hoan-gêng	1001	1	omniglot	42	5	stop
347	gpt4_en_nan3_poj	20231009	Lí-hó	1002	2	omniglot	40	4	stop
348	gpt4_en_nan3_poj	20231009	Lí chia̍h-pá--bō?	1003	3	omniglot	45	13	stop
349	gpt4_en_nan3_poj	20231009	Guá pá bē	1004	4	omniglot	44	5	stop
350	gpt4_en_nan3_poj	20231009	Lí hó-bô?	1005	5	omniglot	42	7	stop
351	gpt4_en_nan3_poj	20231009	Góa hó, to-siā, lí leh?	1006	6	omniglot	50	14	stop
352	gpt4_en_nan3_poj	20231009	Guá bô pháinn, to-siā, lí leh?	1007	7	omniglot	52	17	stop
353	gpt4_en_nan3_poj	20231009	Hó-kú-bô-kìⁿ	1008	8	omniglot	43	10	stop
354	gpt4_en_nan3_poj	20231009	Pháinn-sè, lín kiò siánn-mi̍h miâ?	1009	9	omniglot	52	21	stop
355	gpt4_en_nan3_poj	20231009	Lí kiò sái-miâ?	1010	10	omniglot	46	11	stop
356	gpt4_en_nan3_poj	20231009	Góa ê miâ sī...	1011	11	omniglot	42	8	stop
357	gpt4_en_nan3_poj	20231009	Lí sī tī ná lī lâi?	1012	12	omniglot	50	14	stop
358	gpt4_en_nan3_poj	20231009	Guá lâi-chhut...	1013	13	omniglot	43	9	stop
359	gpt4_en_nan3_poj	20231009	Lo̍k-ì kìn-tō lín	1014	14	omniglot	46	13	stop
360	gpt4_en_nan3_poj	20231009	Chá-pn̄g	1015	15	omniglot	41	7	stop
361	gpt4_en_nan3_poj	20231009	É-pòa	1016	16	omniglot	40	4	stop
362	gpt4_en_nan3_poj	20231009	Oān-an	1017	17	omniglot	41	4	stop
363	gpt4_en_nan3_poj	20231009	Bāng-chām	1018	18	omniglot	41	6	stop
364	gpt4_en_nan3_poj	20231009	Chài-kiàn	1019	19	omniglot	40	5	stop
365	gpt4_en_nan3_poj	20231009	Chū lí hó-ūn!	1020	20	omniglot	45	9	stop
366	gpt4_en_nan3_poj	20231009	Kan-poe!	1021	21	omniglot	43	5	stop
367	gpt4_en_nan3_poj	20231009	Chū lí kin-á-ji̍t kuè-tit hó	1022	22	omniglot	49	17	stop
368	gpt4_en_nan3_poj	20231009	Chia̍h-pá--bô	1023	23	omniglot	43	10	stop
369	gpt4_en_nan3_poj	20231009	It-lō͘ sūn-hong	1024	24	omniglot	44	10	stop
370	gpt4_en_nan3_poj	20231009	Lí ē lîng-bāi bô?	1025	25	omniglot	47	13	stop
371	gpt4_en_nan3_poj	20231009	Góa ē hiau	1026	26	omniglot	43	7	stop
372	gpt4_en_nan3_poj	20231009	Góa bē hiau	1027	27	omniglot	43	7	stop
373	gpt4_en_nan3_poj	20231009	Góa bē tio̍h	1028	28	omniglot	42	9	stop
374	gpt4_en_nan3_poj	20231009	Chhiáⁿ bān-bān kóng-uē	1029	29	omniglot	51	16	stop
375	gpt4_en_nan3_poj	20231009	Chhiáⁿ lí chiah kóng chi̍t piān	1030	30	omniglot	49	18	stop
